__table__,month,sku_id,sku_name,keyword,total_views,impression_pct,attributed_views
fk_keywords,2026-04,bangle4,BANGLE-4,rose gold stud earrings women combo,16,2.33,0
fk_keywords,2026-04,bangle4,BANGLE-4,small jhumka for women,15,2.37,0
fk_keywords,2026-04,bangle4,BANGLE-4,temple jhumka for women,15,2.37,0
fk_keywords,2026-04,bangle4,BANGLE-4,tulip pearl earrings,16,2.33,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,3 mahal earrings,1,3.7,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,alloy bangles set,18,3.79,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali chain,8,3.57,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali design,5,1.65,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali ear ringe,11,1.87,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali earrings,5,6.61,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali earrings combo,8,2.38,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali jhumki set,8,4.76,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali jhumki silver earrings,8,1.19,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali kaner,5,8.26,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali long chain earrings,8,2.86,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali songs kaner,5,1.65,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bahubali stone necklace,5,3.31,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bangle set for women,18,2.67,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bangles for wedding,18,3.51,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,black and silver chokers for wedding,4,1.96,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,black jwellery set ad,7,2.865,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,black saree necklace color,4,1.96,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,bridal jewellery set for wedding pink color,16,3.57,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,buttalu earrings gold,8,4.85,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,buttalu for women,16,3.56,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,chain earrings for women,2,5.22,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,chain jhumka,6,3.26,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,chain kamarband,7,1.69,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,choker jewellery set silver,1,2.5,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,choker set grey black with saree,3,2.38,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,choker silver necklace for saree,4,2.195,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,ear chain silver,11,1.87,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,earing for women,9,1.6,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,earings for girls,9,3.29,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,earring chain,9,1.27,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,earrings jhumka heavy with chain,2,1.74,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,floral hip chain,7,1.69,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,ghomka pearl mharoom chain earing colour,2,1.74,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,gold bangles set colour,18,2.67,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,golden green jewellery set bridal,3,4.3,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,golden green necklace jewellery,3,2.15,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,golden jhumki with chain,2,6.09,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,golden pearl jewellery set,3,3.23,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,green and golden necklace color,3,5.38,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,green earring and neck set color,3,2.15,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,green golden necklace,3,7.53,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,green golden necklace women,3,9.68,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,green neck set set,3,3.23,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,green pearl necklace set alloy,3,3.23,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,half waist chain,7,1.69,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,heavy earrings for women,11,2.71,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,heavy jhumka for women,11,1.69,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,hip belt chains,7,1.69,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,hip chain,7,5.08,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,hip chain women traditional gold,7,1.69,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,jhumka 3 flower,1,3.7,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,jhumka for women new model gold,11,2.03,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,jhumka long,8,5.71,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,jhumkas earrings,19,4.1367,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,jhumkas with height 2 3 cm,1,3.7,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,jhumki earrings,8,3.88,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,jhumki with ear chain,13,6.22,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,jimikki kammal,8,5.83,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,jumka,8,2.91,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,jwellery jewellery set silver low price,1,2.5,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,kamarband waist chain,7,5.08,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,kaner dul,5,6.61,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,korean earrings combo,10,2.33,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,korean earrings combo rose gold,10,2.33,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,lakshmi earrings for women,11,2.37,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,lakshmi jhumki,11,2.37,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,laxmi devi earring jhumka,11,2.99,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,long jhumkas,8,3.81,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,long medium 3 earrings,1,3.7,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,matte finish temple earrings,11,2.99,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,neck set for pastel green saree,3,5.38,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,pearl gold temple earrings,2,1.74,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,pink and green choker necklace set,16,3.57,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,pink and green necklace choker set,16,3.57,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,rajasthani ghungroo bangle set,18,2.53,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,rani haar black silver,6,2.38,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,rani pink set neck,16,3.57,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,rose gold earrings for women combo,10,4.65,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,rose gold stud earrings women combo,10,2.33,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,rumee jewellery,8,8.6167,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,rumi jewellery for women,3,1.89,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,saree alloy grey black jewellery set,11,2.38,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,show earrings three,1,3.7,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,silver ear chain,8,1.9,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,silver ear chain for women,11,3.74,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,silver indian jwellery set,11,2.38,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,silver necklace for black saree,8,3.5767,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,simple silver jewellery for saree,11,2.38,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,small jhumka for women,11,2.37,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,soundcore q20i headset bluetooth headphone,2,1.74,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,stone jhumka for women combo,1,7.41,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,temple earrings for women,19,4.8833,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,temple jhumka for women,11,2.37,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,three leaf design jhumka,1,3.7,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,traditional jhumka combo set,1,3.7,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,traditional jhumki earrings for women gold plated metal long khan chain pearl jhumka,2,1.74,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,traditional jwellery set,4,1.96,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,tulip earrings,10,3.49,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,tulip pearl earrings,10,2.33,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,tushi necklace set,11,2.38,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,waist chains,7,1.69,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,waist hip chain,7,3.39,0
fk_keywords,2026-04,dj12p,DJ-12 Pink Kashmiri,womens black jewellery set,4,2.195,0
fk_keywords,2026-04,dj14b,DJ-14 Bahubali,earings for girls,5,3.29,0
fk_keywords,2026-04,dj14b,DJ-14 Bahubali,earring chain,5,1.27,0
fk_keywords,2026-04,dj14b,DJ-14 Bahubali,glass alloy beads gold plated bangle set,70,0.64,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,3 mahal earrings,1,3.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,ad jhumka for women traditional,0,8.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,alloy bangles set,2,3.79,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,bangle set,2,14.33,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,bangle set for women,2,2.67,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,bangles for wedding,2,3.51,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,bangles set,2,4.63,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,black choker short traditional jewellery,2,4.76,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,chain earrings for women,2,5.22,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,choker jewellery set silver,1,2.5,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,choker silver necklace for saree,1,2.5,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,colorful jhumkas combo big,0,4.76,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,dark purple necklace for women,0,6.23,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,earrings for women,1,7.41,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,earrings jhumka heavy with chain,2,1.74,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,ethnic floral pearl necklace with matching stud,0,2.2,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,ghomka pearl mharoom chain earing colour,2,1.74,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,ghungroo bangles golden chuda,2,18.26,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,glass jhumka able earrings caps,0,4.76,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,gold bangle set color,2,4.92,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,gold bangles set colour,2,2.67,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,golden jhumki with chain,2,6.09,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,golden purple jewellery set,0,8.06,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,green stone earrings with matte gold finish,0,4.35,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,handmade jhumka sunflower,0,9.09,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,heavy earring white mirror,0,9.09,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,ivory earrings,0,27.27,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,ivory earrings for women,0,9.09,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,jhumka 3 flower,1,3.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,jhumka for 3 years girl,0,9.52,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,jhumka on set 3 in,0,4.76,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,jhumkas with height 2 3 cm,1,3.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,jhumki with ear chain,2,8.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,jwellery jewellery set,3,12.025,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,jwellery jewellery set ad,3,18.155,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,jwellery jewellery set black,3,19.82,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,jwellery jewellery set silver low price,1,2.5,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,kashmir earrings combo,0,8.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,kashmiri earrings combo set,0,4.35,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,kashmiri earrings green,0,4.35,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,kashmiri earrings under 100 rs combo,0,4.35,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,kashmiri jhumka combo,0,21.74,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,kashmiri jhumka for women combo,0,8.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,long medium 3 earrings,1,3.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,mango jhumka for women color,0,4.76,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,mirror pearl jhumka,0,9.09,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,oxidised earrings jhumka with yellow and green stones combo for women,0,4.76,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,palmonas earrings for women jhumka set,0,4.76,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,party wear earring for girls combo,0,4.76,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,pearl gold temple earrings,2,1.74,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,pink stone kashmiri jhumka,0,4.35,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,purple choker,0,2.2,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,purple flower jewellery set,0,2.2,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,purple golden jewellery set,0,2.2,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,purple golden necklace for women,0,2.2,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,purple lotus necklace,0,6.23,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,purple pearl jewellery set,0,7.33,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,rajasthani ghungroo bangle set,2,2.53,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,rumee jewellery,1,12.5,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,saree alloy grey black jewellery set,2,2.38,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,short jhumka for women,0,4.76,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,show earrings three,1,3.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,silver indian jwellery set,2,2.38,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,silver necklace for black saree,1,5.0,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,silver short and long jewellery,2,4.76,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,simple silver jewellery for saree,2,2.38,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,soundcore q20i headset bluetooth headphone,2,1.74,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,stone jhumka for women combo,1,7.41,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,three leaf design jhumka,1,3.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,traditional jhumka combo set,1,3.7,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,traditional jhumki earrings for women gold plated metal long khan chain pearl jhumka,2,1.74,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,trending bangles set,2,7.87,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,tushi necklace set,2,2.38,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,white kammal 100,0,9.09,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,white pearl mala jhumki two floor,0,9.09,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,wine colour necklace,0,3.3,0
fk_keywords,2026-04,dj4b,DJ-4 Bahubali,womens black jewellery set,1,2.5,0
fk_keywords,2026-04,dj8,DJ-8,bahubali design,3,1.65,0
fk_keywords,2026-04,dj8,DJ-8,bahubali ear ringe,11,1.87,0
fk_keywords,2026-04,dj8,DJ-8,bahubali earrings,3,6.61,0
fk_keywords,2026-04,dj8,DJ-8,bahubali jhumka,3,1.65,0
fk_keywords,2026-04,dj8,DJ-8,bahubali jhumki earring,14,8.895,0
fk_keywords,2026-04,dj8,DJ-8,bahubali kaner,3,8.26,0
fk_keywords,2026-04,dj8,DJ-8,bahubali songs kaner,3,1.65,0
fk_keywords,2026-04,dj8,DJ-8,bahubali stone necklace,3,3.31,0
fk_keywords,2026-04,dj8,DJ-8,black alloy jewellery set,8,1.3,0
fk_keywords,2026-04,dj8,DJ-8,black and silver choker set for wedding,8,2.6,0
fk_keywords,2026-04,dj8,DJ-8,black neck set,8,2.6,0
fk_keywords,2026-04,dj8,DJ-8,bridal jewellery set for wedding pink color,6,3.57,0
fk_keywords,2026-04,dj8,DJ-8,buttalu earrings gold,13,4.85,0
fk_keywords,2026-04,dj8,DJ-8,chain kamarband,7,1.69,0
fk_keywords,2026-04,dj8,DJ-8,ear chain silver,11,1.87,0
fk_keywords,2026-04,dj8,DJ-8,earring pink stone kashmiri,1,8.33,0
fk_keywords,2026-04,dj8,DJ-8,earrings,5,6.67,0
fk_keywords,2026-04,dj8,DJ-8,earrings for women,18,4.81,0
fk_keywords,2026-04,dj8,DJ-8,earrings with chain,5,3.33,0
fk_keywords,2026-04,dj8,DJ-8,floral hip chain,7,1.69,0
fk_keywords,2026-04,dj8,DJ-8,gajri color necklace set for women,6,7.14,0
fk_keywords,2026-04,dj8,DJ-8,gajri necklace color,9,2.22,0
fk_keywords,2026-04,dj8,DJ-8,gold,1,8.33,0
fk_keywords,2026-04,dj8,DJ-8,golden green jewellery set bridal,4,4.3,0
fk_keywords,2026-04,dj8,DJ-8,golden green necklace jewellery,4,2.15,0
fk_keywords,2026-04,dj8,DJ-8,golden pearl jewellery set,13,3.835,0
fk_keywords,2026-04,dj8,DJ-8,green and golden necklace color,4,5.38,0
fk_keywords,2026-04,dj8,DJ-8,green earring and neck set color,4,2.15,0
fk_keywords,2026-04,dj8,DJ-8,green golden necklace,4,7.53,0
fk_keywords,2026-04,dj8,DJ-8,green golden necklace women,4,9.68,0
fk_keywords,2026-04,dj8,DJ-8,green neck set set,4,3.23,0
fk_keywords,2026-04,dj8,DJ-8,green pearl necklace set alloy,4,3.23,0
fk_keywords,2026-04,dj8,DJ-8,half waist chain,7,1.69,0
fk_keywords,2026-04,dj8,DJ-8,hip belt chains,7,1.69,0
fk_keywords,2026-04,dj8,DJ-8,hip chain,7,5.08,0
fk_keywords,2026-04,dj8,DJ-8,hip chain women traditional gold,7,1.69,0
fk_keywords,2026-04,dj8,DJ-8,jewellery for women lotus pearl set gold plated,6,7.14,0
fk_keywords,2026-04,dj8,DJ-8,jhumki earrings,13,3.88,0
fk_keywords,2026-04,dj8,DJ-8,jimiki and earring chain for women,5,3.33,0
fk_keywords,2026-04,dj8,DJ-8,jimiki with metal,5,2.99,0
fk_keywords,2026-04,dj8,DJ-8,jimikki kammal,13,5.83,0
fk_keywords,2026-04,dj8,DJ-8,jumka,13,2.91,0
fk_keywords,2026-04,dj8,DJ-8,jwellery jewellery set silver,8,3.9,0
fk_keywords,2026-04,dj8,DJ-8,kamarband waist chain,7,5.08,0
fk_keywords,2026-04,dj8,DJ-8,kan chain earrings women gold,5,3.33,0
fk_keywords,2026-04,dj8,DJ-8,kaner,3,11.57,0
fk_keywords,2026-04,dj8,DJ-8,kaner dul,3,6.61,0
fk_keywords,2026-04,dj8,DJ-8,kashmir earrings,5,6.67,0
fk_keywords,2026-04,dj8,DJ-8,kashmiri ear rings,5,6.67,0
fk_keywords,2026-04,dj8,DJ-8,kashmiri earrings combo set,1,8.33,0
fk_keywords,2026-04,dj8,DJ-8,kashmiri earrings under 100 combo,1,8.33,0
fk_keywords,2026-04,dj8,DJ-8,kashmiri earrings under 100 combo set,1,8.33,0
fk_keywords,2026-04,dj8,DJ-8,kashmiri ghungroo earring,5,6.67,0
fk_keywords,2026-04,dj8,DJ-8,kashmiri ghungroo earrings,5,6.67,0
fk_keywords,2026-04,dj8,DJ-8,kashmiri jhumka for women combo,1,8.33,0
fk_keywords,2026-04,dj8,DJ-8,kashmiri jhumka green and pink color,1,8.33,0
fk_keywords,2026-04,dj8,DJ-8,kashmiri jhumka pink color,1,8.33,0
fk_keywords,2026-04,dj8,DJ-8,lakshmi jhumka,5,2.99,0
fk_keywords,2026-04,dj8,DJ-8,laxmi devi earring jhumka,5,2.99,0
fk_keywords,2026-04,dj8,DJ-8,laxmi devi jhumka,5,5.97,0
fk_keywords,2026-04,dj8,DJ-8,laxmi earrings,5,4.48,0
fk_keywords,2026-04,dj8,DJ-8,long earrings jhumka,11,3.74,0
fk_keywords,2026-04,dj8,DJ-8,matte finish temple earrings,5,2.99,0
fk_keywords,2026-04,dj8,DJ-8,neck set for pastel green saree,4,5.38,0
fk_keywords,2026-04,dj8,DJ-8,necklace for black saree,8,1.3,0
fk_keywords,2026-04,dj8,DJ-8,pearl jewellery set,9,4.44,0
fk_keywords,2026-04,dj8,DJ-8,pink and green choker necklace set,6,3.57,0
fk_keywords,2026-04,dj8,DJ-8,pink and green necklace choker set,6,3.57,0
fk_keywords,2026-04,dj8,DJ-8,pink green choker,9,4.44,0
fk_keywords,2026-04,dj8,DJ-8,pink green pearl south zumake,9,2.22,0
fk_keywords,2026-04,dj8,DJ-8,pink studs necklace set,9,4.44,0
fk_keywords,2026-04,dj8,DJ-8,rani pink set neck,6,3.57,0
fk_keywords,2026-04,dj8,DJ-8,rumee jewellery,9,2.22,0
fk_keywords,2026-04,dj8,DJ-8,rumee jewellery set,8,2.6,0
fk_keywords,2026-04,dj8,DJ-8,saree alloy pink green jewellery set,6,7.14,0
fk_keywords,2026-04,dj8,DJ-8,short alloy silver jewellery set black,8,1.3,0
fk_keywords,2026-04,dj8,DJ-8,silver ear chain for women,11,3.74,0
fk_keywords,2026-04,dj8,DJ-8,temple earrings for women,18,4.8833,0
fk_keywords,2026-04,dj8,DJ-8,temple earrings with chain,1,16.67,0
fk_keywords,2026-04,dj8,DJ-8,waist chains,7,1.69,0
fk_keywords,2026-04,dj8,DJ-8,waist hip chain,7,3.39,0
fk_keywords,2026-04,fk-ath1,ATH1,3 mahal earrings,0,3.7,0
fk_keywords,2026-04,fk-ath1,ATH1,earrings for women,0,7.41,0
fk_keywords,2026-04,fk-ath1,ATH1,jhumka 3 flower,0,3.7,0
fk_keywords,2026-04,fk-ath1,ATH1,jhumkas with height 2 3 cm,0,3.7,0
fk_keywords,2026-04,fk-ath1,ATH1,long medium 3 earrings,0,3.7,0
fk_keywords,2026-04,fk-ath1,ATH1,rumee earrings,0,55.56,0
fk_keywords,2026-04,fk-ath1,ATH1,show earrings three,0,3.7,0
fk_keywords,2026-04,fk-ath1,ATH1,stone jhumka for women combo,0,7.41,0
fk_keywords,2026-04,fk-ath1,ATH1,three leaf design jhumka,0,3.7,0
fk_keywords,2026-04,fk-ath1,ATH1,traditional jhumka combo set,0,3.7,0
fk_keywords,2026-04,fk-ath2,ATH2,3 mahal earrings,1,3.7,0
fk_keywords,2026-04,fk-ath2,ATH2,black choker short traditional jewellery,1,4.76,0
fk_keywords,2026-04,fk-ath2,ATH2,earrings for women,1,7.41,0
fk_keywords,2026-04,fk-ath2,ATH2,jhumka 3 flower,1,3.7,0
fk_keywords,2026-04,fk-ath2,ATH2,jhumkas with height 2 3 cm,1,3.7,0
fk_keywords,2026-04,fk-ath2,ATH2,jwellery jewellery set,1,19.05,0
fk_keywords,2026-04,fk-ath2,ATH2,jwellery jewellery set ad,1,23.81,0
fk_keywords,2026-04,fk-ath2,ATH2,jwellery jewellery set black,1,7.14,0
fk_keywords,2026-04,fk-ath2,ATH2,jwellery jewellery set silver,1,26.19,0
fk_keywords,2026-04,fk-ath2,ATH2,long medium 3 earrings,1,3.7,0
fk_keywords,2026-04,fk-ath2,ATH2,saree alloy grey black jewellery set,1,2.38,0
fk_keywords,2026-04,fk-ath2,ATH2,show earrings three,1,3.7,0
fk_keywords,2026-04,fk-ath2,ATH2,silver indian jwellery set,1,2.38,0
fk_keywords,2026-04,fk-ath2,ATH2,silver short and long jewellery,1,4.76,0
fk_keywords,2026-04,fk-ath2,ATH2,simple silver jewellery for saree,1,2.38,0
fk_keywords,2026-04,fk-ath2,ATH2,stone jhumka for women combo,1,7.41,0
fk_keywords,2026-04,fk-ath2,ATH2,three leaf design jhumka,1,3.7,0
fk_keywords,2026-04,fk-ath2,ATH2,traditional jhumka combo set,1,3.7,0
fk_keywords,2026-04,fk-ath2,ATH2,tushi necklace set,1,2.38,0
fk_keywords,2026-04,fk-ath5,ATH5,3 mahal earrings,1,3.7,0
fk_keywords,2026-04,fk-ath5,ATH5,earrings for women,1,7.41,0
fk_keywords,2026-04,fk-ath5,ATH5,jhumka 3 flower,1,3.7,0
fk_keywords,2026-04,fk-ath5,ATH5,jhumkas with height 2 3 cm,1,3.7,0
fk_keywords,2026-04,fk-ath5,ATH5,long medium 3 earrings,1,3.7,0
fk_keywords,2026-04,fk-ath5,ATH5,show earrings three,1,3.7,0
